차량 구분,국가명,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연도,기후대,차량 구분 분류,총수출량,차종,GDP
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Pegas,17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Pride / Rio,17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Pride / Rio (FB),17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Pride / Rio (SC),17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Ray,17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Ray EV,17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Seltos,17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Seltos (CKD),17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Sonet,17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Sorento,17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Sorento (CKD),17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Soul,17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Soul (CKD),17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Soul EV,17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Sportage,17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Sportage(KX5),17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Stinger,17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Stonic,17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Syros,17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Tasman,17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Tasman (CKD),17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Telluride,17.8
휴양용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Zhipao,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Bongo,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Bongo (CKD),17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Bongo / Frontier,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Bongo EV,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Bus,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Bus (CKD),17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Carens MPV,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Carens MPV EV,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Carnival,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Carnival (CKD),17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Carnival / Sedona,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Cee'd,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Cee'd CUV,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,EV2,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,EV3,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,EV4,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,EV5,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,EV6,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,EV9,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Forte,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,K3,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,K3 (CKD),17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,K4,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,K5 / Optima,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,"K7, K8 / Cadenza",17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,"K7,8 / Cadenza",17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,K9,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,KX1,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,KX3,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,KX3 / Seltos,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,KX5 / Sportage,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,KX7,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Millitary,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Millitary (CKD),17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Mohave / Borrego,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Morning / Picanto,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,New Carens,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Niro,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Niro EV,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Niro Plus,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Niro Plus EV,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Optima / K5,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,PV5,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Pegas,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Pride / Rio,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Pride / Rio (FB),17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Pride / Rio (SC),17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Ray,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Ray EV,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Seltos,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Seltos (CKD),17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Sonet,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Sorento,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Sorento (CKD),17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Soul,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Soul (CKD),17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Soul EV,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Sportage,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Sportage(KX5),17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Stinger,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Stonic,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Syros,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Tasman,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Tasman (CKD),17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Telluride,17.8
상업용 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,일반 차량,0.0,Zhipao,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Bongo,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Bongo (CKD),17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Bongo / Frontier,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Bongo EV,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Bus,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Bus (CKD),17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Carens MPV,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Carens MPV EV,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Carnival,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Carnival (CKD),17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Carnival / Sedona,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Cee'd,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Cee'd CUV,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,EV2,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,EV3,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,EV4,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,EV5,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,EV6,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,EV9,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Forte,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,K3,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,K3 (CKD),17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,K4,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,K5 / Optima,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,"K7, K8 / Cadenza",17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,"K7,8 / Cadenza",17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,K9,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,KX1,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,KX3,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,KX3 / Seltos,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,KX5 / Sportage,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,KX7,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Millitary,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Millitary (CKD),17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Mohave / Borrego,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Morning / Picanto,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,New Carens,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Niro,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Niro EV,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Niro Plus,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Niro Plus EV,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Optima / K5,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,PV5,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Pegas,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Pride / Rio,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Pride / Rio (FB),17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Pride / Rio (SC),17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Ray,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Ray EV,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Seltos,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Seltos (CKD),17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Sonet,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Sorento,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Sorento (CKD),17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Soul,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Soul (CKD),17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Soul EV,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Sportage,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Sportage(KX5),17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Stinger,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Stonic,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Syros,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Tasman,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Tasman (CKD),17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Telluride,17.8
특수 차량,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Zhipao,17.8
CKD(특수 차량 제외),China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Bongo,17.8
CKD(특수 차량 제외),China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Bongo (CKD),17.8
CKD(특수 차량 제외),China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Bongo / Frontier,17.8
CKD(특수 차량 제외),China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Bongo EV,17.8
CKD(특수 차량 제외),China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Bus,17.8
CKD(특수 차량 제외),China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Bus (CKD),17.8
CKD(특수 차량 제외),China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Carens MPV,17.8
CKD(특수 차량 제외),China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Carens MPV EV,17.8
CKD(특수 차량 제외),China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Carnival,17.8
CKD(특수 차량 제외),China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Carnival (CKD),17.8
CKD(특수 차량 제외),China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025,온대,특수 차량,0.0,Carnival / Sedona,17.8
